N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
2,0.014407357758540516,-0.01331493,-0.022433970123529434,-0.003844939172267914
2,0.4417024520574811,-0.028327633,-0.03919025510549545,-0.017750395461916924
3,0.003958592005505581,0.049867928,0.04180856794118881,0.05797729641199112
3,0.07642984532762942,-0.048788972,-0.05707743391394615,-0.04045407474040985
3,0.6035489534634905,-0.025803553,-0.03522302582859993,-0.016324661672115326
4,0.001587348762475302,0.017859489,0.010098034515976906,0.025593549013137817
4,0.02722736675460574,0.025808552,0.018373744562268257,0.033184535801410675
4,0.16492970468220977,0.0060982965,-0.001948722405359149,0.014081014320254326
4,0.7184751994327523,0.015275173,0.0058273025788366795,0.024838551878929138
5,0.0008107129651965755,0.038897783,0.03161729872226715,0.04612387344241142
5,0.013110221270855815,0.025664974,0.01778067648410797,0.033831335604190826
5,0.0682083720487041,0.011055632,0.003878202987834811,0.018200233578681946
5,0.260486452064919,0.069488876,0.062057241797447205,0.07687072455883026
5,0.7976587661903785,-0.018480666,-0.02785831317305565,-0.009334885515272617
6,0.0005146158259600043,0.055443417,0.048394136130809784,0.06279631704092026
6,0.0074129104558606045,0.06259747,0.054865043610334396,0.07031292468309402
6,0.03533626693954443,0.03551545,0.028562813997268677,0.04229920357465744
6,0.11752342371571442,-0.06300024,-0.0708385556936264,-0.05546962842345238
6,0.35802538199602024,0.19574897,0.18875576555728912,0.20297546684741974
6,0.8483374244175849,-0.20254323,-0.21134549379348755,-0.19404691457748413
7,0.00036238628890332164,0.022674492,0.015288523398339748,0.029909390956163406
7,0.0045158794796123225,0.010461248,0.002724322257563472,0.017939060926437378
7,0.021298347648869925,0.029674033,0.022474855184555054,0.03677579015493393
7,0.06611660951376219,0.06401212,0.05666797235608101,0.07104896008968353
7,0.1708476877832257,-0.07317711,-0.07973337173461914,-0.0665934681892395
7,0.44984501343874755,0.26868132,0.26157867908477783,0.27602630853652954
7,0.8824754599428707,-0.38280883,-0.3909705877304077,-0.3747592866420746
8,0.0002682231408370055,0.019597938,0.01197238638997078,0.027067944407463074
8,0.0029064743841135986,0.029578779,0.022361762821674347,0.03721034154295921
8,0.013781256482175664,0.07391051,0.06681885570287704,0.08149697631597519
8,0.04067347702703581,0.05909131,0.05262988060712814,0.06551840156316757
8,0.10053597445826917,-0.043359645,-0.050597839057445526,-0.03580116480588913
8,0.2293234349061504,0.0004597628,-0.005398870911449194,0.006640637293457985
8,0.5299223902474638,0.28688806,0.27963826060295105,0.294359028339386
8,0.9070280086180408,-0.5655063,-0.5736166834831238,-0.5576167702674866
9,0.00021055824648072487,-0.004737757,-0.01239829696714878,0.003078009933233261
9,0.001992511810856213,0.0069511123,-0.0008710743859410286,0.014468220993876457
9,0.009689588994130369,0.11702971,0.10992441326379776,0.12410509586334229
9,0.027429013309952524,0.025561795,0.018442200496792793,0.03257899731397629
9,0.06506633578157735,0.07996394,0.07319343835115433,0.08705794811248779
9,0.13679418689135842,-0.08652733,-0.09381414204835892,-0.07922434061765671
9,0.2881044752097312,0.11467985,0.10820970684289932,0.1207881048321724
9,0.5967132247334763,0.28559676,0.2784631848335266,0.2930019795894623
9,0.9243839577253633,-0.81753576,-0.8249195218086243,-0.8101681470870972
10,0.0001691842094544475,-0.07077757,-0.07817624509334564,-0.06311081349849701
10,0.0014522417209387036,0.083252154,0.07640068233013153,0.09033676981925964
10,0.006920326498543014,0.022974694,0.015002498403191566,0.031198086217045784
10,0.019300116043168617,0.057571217,0.05073286220431328,0.06468057632446289
10,0.04419492032059782,0.08129894,0.07507755607366562,0.087555430829525
10,0.09222182377681039,0.008268333,0.0008655308047309518,0.01541825570166111
10,0.17540912792966815,-0.10996104,-0.11682350933551788,-0.10321067273616791
10,0.3455637762001698,0.24472758,0.23806171119213104,0.25144273042678833
10,0.6583050955949011,0.18317609,0.17626875638961792,0.1902935951948166
10,0.9370124367858556,-0.9107721,-0.9181264042854309,-0.9032922387123108
11,0.0001415587747835511,-0.035160925,-0.04238170012831688,-0.028087537735700607
11,0.001126331360537543,0.05348888,0.04629740118980408,0.060979872941970825
11,0.00504125671760584,-0.029197838,-0.037331826984882355,-0.02134368196129799
